timestamp,ticker,best_bid_price,best_bid_size,best_ask_price,best_ask_size,bid_levels,ask_levels,spread
2026-02-08T19:00:32.352667,KXSB-26-NE,0.34,387.0,0.35,14187.0,34,65,0.01
2026-02-08T19:00:32.352667,KXSB-26-SEA,0.69,574.0,0.7,17765.0,69,28,0.01
2026-02-08T19:00:33.355227,KXSB-26-NE,0.34,387.0,0.35,14187.0,34,65,0.01
2026-02-08T19:00:33.355227,KXSB-26-SEA,0.69,574.0,0.7,17765.0,69,28,0.01
2026-02-08T19:00:34.357816,KXSB-26-NE,0.34,387.0,0.35,9089.0,34,65,0.01
2026-02-08T19:00:34.357816,KXSB-26-SEA,0.69,20574.0,0.7,15831.0,69,28,0.01
2026-02-08T19:00:35.360142,KXSB-26-NE,0.34,387.0,0.35,9089.0,34,65,0.01
2026-02-08T19:00:35.360142,KXSB-26-SEA,0.69,20574.0,0.7,15831.0,69,28,0.01
2026-02-08T19:00:36.362620,KXSB-26-NE,0.34,387.0,0.35,9089.0,34,65,0.01
2026-02-08T19:00:36.362620,KXSB-26-SEA,0.69,20574.0,0.7,15831.0,69,28,0.01
2026-02-08T19:00:37.365130,KXSB-26-NE,0.31,50.0,0.33,3761.0,31,67,0.02
2026-02-08T19:00:37.365130,KXSB-26-SEA,0.69,20561.0,0.7,13275.0,69,29,0.01
2026-02-08T19:00:38.366701,KXSB-26-NE,0.32,88.0,0.34,92657.0,32,66,0.02
2026-02-08T19:00:38.366701,KXSB-26-SEA,0.69,20561.0,0.7,14327.0,69,29,0.01
2026-02-08T19:00:39.369173,KXSB-26-NE,0.32,88.0,0.34,92657.0,32,66,0.02
2026-02-08T19:00:39.369173,KXSB-26-SEA,0.69,20561.0,0.7,14327.0,69,29,0.01
2026-02-08T19:00:40.370951,KXSB-26-NE,0.32,87.0,0.34,90958.0,32,66,0.02
2026-02-08T19:00:40.370951,KXSB-26-SEA,0.69,20546.0,0.7,13266.0,69,29,0.01
2026-02-08T19:00:41.373394,KXSB-26-NE,0.32,87.0,0.34,90932.0,32,66,0.02
2026-02-08T19:00:41.373394,KXSB-26-SEA,0.69,20546.0,0.7,13260.0,69,29,0.01
2026-02-08T19:00:42.375713,KXSB-26-NE,0.3,64367.0,0.34,44122.0,30,66,0.04
2026-02-08T19:00:42.375713,KXSB-26-SEA,0.69,20487.0,0.7,12304.0,69,29,0.01
2026-02-08T19:00:43.376415,KXSB-26-NE,0.33,40.0,0.34,41159.0,32,66,0.01
2026-02-08T19:00:43.376415,KXSB-26-SEA,0.69,20000.0,0.7,11220.0,69,29,0.01
2026-02-08T19:00:44.377534,KXSB-26-NE,0.33,40.0,0.34,40684.0,32,66,0.01
2026-02-08T19:00:44.377534,KXSB-26-SEA,0.69,20000.0,0.7,11186.0,69,29,0.01
2026-02-08T19:00:45.379412,KXSB-26-NE,0.33,47.0,0.34,34305.0,32,66,0.01
2026-02-08T19:00:45.379412,KXSB-26-SEA,0.69,19750.0,0.7,110171.0,69,29,0.01
2026-02-08T19:00:46.381244,KXSB-26-NE,0.33,47.0,0.34,34305.0,32,66,0.01
2026-02-08T19:00:46.381244,KXSB-26-SEA,0.69,19750.0,0.7,110171.0,69,29,0.01
2026-02-08T19:00:47.385483,KXSB-26-NE,0.33,47.0,0.34,34305.0,32,66,0.01
2026-02-08T19:00:47.385483,KXSB-26-SEA,0.69,19750.0,0.7,110171.0,69,29,0.01
2026-02-08T19:00:48.390635,KXSB-26-NE,0.33,128.0,0.34,54390.0,32,66,0.01
2026-02-08T19:00:48.390635,KXSB-26-SEA,0.68,7707.0,0.7,104114.0,68,29,0.02
2026-02-08T19:00:49.393445,KXSB-26-NE,0.33,128.0,0.34,47667.0,33,66,0.01
2026-02-08T19:00:49.393445,KXSB-26-SEA,0.68,7705.0,0.69,5535.0,68,30,0.01
2026-02-08T19:00:50.395778,KXSB-26-NE,0.33,128.0,0.34,47667.0,33,66,0.01
2026-02-08T19:00:50.395778,KXSB-26-SEA,0.68,7705.0,0.69,5535.0,68,30,0.01
2026-02-08T19:00:51.397306,KXSB-26-NE,0.33,81.0,0.34,44227.0,33,66,0.01
2026-02-08T19:00:51.397306,KXSB-26-SEA,0.68,7657.0,0.69,4312.0,68,30,0.01
2026-02-08T19:00:52.399509,KXSB-26-NE,0.33,81.0,0.34,44227.0,33,66,0.01
2026-02-08T19:00:52.399509,KXSB-26-SEA,0.68,7657.0,0.69,4312.0,68,30,0.01
2026-02-08T19:00:53.401336,KXSB-26-NE,0.32,111.0,0.34,24142.0,32,66,0.02
2026-02-08T19:00:53.401336,KXSB-26-SEA,0.68,7658.0,0.69,3240.0,68,30,0.01
2026-02-08T19:00:54.403701,KXSB-26-NE,0.32,111.0,0.34,24142.0,32,66,0.02
2026-02-08T19:00:54.403701,KXSB-26-SEA,0.68,7658.0,0.69,3240.0,68,30,0.01
2026-02-08T19:00:55.405790,KXSB-26-NE,0.32,78.0,0.33,1094.0,32,67,0.01
2026-02-08T19:00:55.405790,KXSB-26-SEA,0.69,80.0,0.7,104040.0,69,30,0.01
2026-02-08T19:00:56.408760,KXSB-26-NE,0.32,175.0,0.34,17148.0,32,66,0.02
2026-02-08T19:00:56.408760,KXSB-26-SEA,0.69,10.0,0.7,4520.0,69,30,0.01
2026-02-08T19:00:57.411335,KXSB-26-NE,0.32,175.0,0.34,17148.0,32,66,0.02
2026-02-08T19:00:57.411335,KXSB-26-SEA,0.69,10.0,0.7,4520.0,69,30,0.01
2026-02-08T19:00:58.413956,KXSB-26-NE,0.32,175.0,0.34,17148.0,32,66,0.02
2026-02-08T19:00:58.413956,KXSB-26-SEA,0.69,10.0,0.7,4520.0,69,30,0.01
2026-02-08T19:00:59.415314,KXSB-26-NE,0.32,175.0,0.34,15940.0,32,66,0.02
2026-02-08T19:00:59.415314,KXSB-26-SEA,0.69,5.0,0.7,4384.0,69,30,0.01
2026-02-08T19:01:00.417630,KXSB-26-NE,0.33,10.0,0.34,13926.0,33,66,0.01
2026-02-08T19:01:00.417630,KXSB-26-SEA,0.69,20000.0,0.7,3948.0,69,30,0.01
2026-02-08T19:01:01.420745,KXSB-26-NE,0.33,10.0,0.34,13926.0,33,66,0.01
2026-02-08T19:01:01.420745,KXSB-26-SEA,0.69,20000.0,0.7,3948.0,69,30,0.01
2026-02-08T19:01:02.423391,KXSB-26-NE,0.33,107.0,0.35,30874.0,33,65,0.02
2026-02-08T19:01:02.423391,KXSB-26-SEA,0.68,7645.0,0.69,102339.0,68,31,0.01
2026-02-08T19:01:03.425879,KXSB-26-NE,0.33,107.0,0.35,30874.0,33,65,0.02
2026-02-08T19:01:03.425879,KXSB-26-SEA,0.68,7645.0,0.69,102339.0,68,31,0.01
2026-02-08T19:01:04.427824,KXSB-26-NE,0.33,399.0,0.35,4215.0,33,65,0.02
2026-02-08T19:01:04.427824,KXSB-26-SEA,0.68,7597.0,0.69,101302.0,68,31,0.01
2026-02-08T19:01:05.429650,KXSB-26-NE,0.33,399.0,0.35,4215.0,33,65,0.02
2026-02-08T19:01:05.429650,KXSB-26-SEA,0.68,7597.0,0.69,101302.0,68,31,0.01
2026-02-08T19:01:06.431863,KXSB-26-NE,0.33,399.0,0.35,4215.0,33,65,0.02
2026-02-08T19:01:06.431863,KXSB-26-SEA,0.68,7597.0,0.69,101302.0,68,31,0.01
2026-02-08T19:01:07.433909,KXSB-26-NE,0.33,399.0,0.35,4215.0,33,65,0.02
2026-02-08T19:01:07.433909,KXSB-26-SEA,0.68,7597.0,0.69,101302.0,68,31,0.01
2026-02-08T19:01:08.435934,KXSB-26-NE,0.33,399.0,0.35,100.0,33,65,0.02
2026-02-08T19:01:08.435934,KXSB-26-SEA,0.68,7449.0,0.69,99556.0,68,31,0.01
2026-02-08T19:01:09.438393,KXSB-26-NE,0.33,399.0,0.35,100.0,33,65,0.02
2026-02-08T19:01:09.438393,KXSB-26-SEA,0.68,7449.0,0.69,99556.0,68,31,0.01
2026-02-08T19:01:10.439987,KXSB-26-NE,0.34,18.0,0.36,6704.0,34,64,0.02
2026-02-08T19:01:10.439987,KXSB-26-SEA,0.68,7419.0,0.69,103495.0,68,31,0.01
2026-02-08T19:01:11.441870,KXSB-26-NE,0.35,986.0,0.36,6691.0,35,64,0.01
2026-02-08T19:01:11.441870,KXSB-26-SEA,0.68,7419.0,0.69,102580.0,68,31,0.01
2026-02-08T19:01:12.444245,KXSB-26-NE,0.35,984.0,0.36,11569.0,35,64,0.01
2026-02-08T19:01:12.444245,KXSB-26-SEA,0.68,7419.0,0.69,100635.0,68,31,0.01
2026-02-08T19:01:13.446279,KXSB-26-NE,0.35,993.0,0.36,9176.0,35,64,0.01
2026-02-08T19:01:13.446279,KXSB-26-SEA,0.68,7404.0,0.69,97591.0,68,31,0.01
2026-02-08T19:01:14.448519,KXSB-26-NE,0.35,1002.0,0.36,7140.0,35,64,0.01
2026-02-08T19:01:14.448519,KXSB-26-SEA,0.68,7404.0,0.69,96587.0,68,31,0.01
2026-02-08T19:01:15.450883,KXSB-26-NE,0.35,1002.0,0.36,5829.0,35,64,0.01
2026-02-08T19:01:15.450883,KXSB-26-SEA,0.68,7404.0,0.69,96552.0,68,31,0.01
2026-02-08T19:01:16.453146,KXSB-26-NE,0.35,26.0,0.36,1417.0,35,64,0.01
2026-02-08T19:01:16.453146,KXSB-26-SEA,0.68,7404.0,0.69,95718.0,68,31,0.01
2026-02-08T19:01:17.455645,KXSB-26-NE,0.35,26.0,0.36,1417.0,35,64,0.01
2026-02-08T19:01:17.455645,KXSB-26-SEA,0.68,7404.0,0.69,95718.0,68,31,0.01
2026-02-08T19:01:18.457932,KXSB-26-NE,0.35,6.0,0.37,26369.0,35,63,0.02
2026-02-08T19:01:18.457932,KXSB-26-SEA,0.68,7404.0,0.69,93126.0,68,31,0.01
2026-02-08T19:01:19.458961,KXSB-26-NE,0.35,6.0,0.37,26369.0,35,63,0.02
2026-02-08T19:01:19.458961,KXSB-26-SEA,0.68,7404.0,0.69,93126.0,68,31,0.01
2026-02-08T19:01:20.461154,KXSB-26-NE,0.34,294.0,0.35,7836.0,34,64,0.01
2026-02-08T19:01:20.461154,KXSB-26-SEA,0.68,7384.0,0.69,92481.0,68,31,0.01
2026-02-08T19:01:21.462820,KXSB-26-NE,0.34,294.0,0.35,7768.0,34,64,0.01
2026-02-08T19:01:21.462820,KXSB-26-SEA,0.68,7384.0,0.69,92481.0,68,31,0.01
2026-02-08T19:01:22.465350,KXSB-26-NE,0.34,294.0,0.35,10100.0,34,64,0.01
2026-02-08T19:01:22.465350,KXSB-26-SEA,0.68,7359.0,0.69,5566.0,68,31,0.01
2026-02-08T19:01:23.467088,KXSB-26-NE,0.34,380.0,0.35,3399.0,34,65,0.01
2026-02-08T19:01:23.467088,KXSB-26-SEA,0.68,7359.0,0.69,5202.0,68,31,0.01
2026-02-08T19:01:24.469879,KXSB-26-NE,0.34,380.0,0.35,3399.0,34,65,0.01
2026-02-08T19:01:24.469879,KXSB-26-SEA,0.68,7359.0,0.69,5202.0,68,31,0.01
2026-02-08T19:01:25.472436,KXSB-26-NE,0.34,380.0,0.35,3399.0,34,65,0.01
2026-02-08T19:01:25.472436,KXSB-26-SEA,0.68,7359.0,0.69,5202.0,68,31,0.01
2026-02-08T19:01:26.474962,KXSB-26-NE,0.34,380.0,0.35,11662.0,34,64,0.01
2026-02-08T19:01:26.474962,KXSB-26-SEA,0.68,7359.0,0.69,200.0,68,31,0.01
2026-02-08T19:01:27.477415,KXSB-26-NE,0.34,380.0,0.35,11662.0,34,64,0.01
2026-02-08T19:01:27.477415,KXSB-26-SEA,0.68,7359.0,0.69,200.0,68,31,0.01
2026-02-08T19:01:28.479862,KXSB-26-NE,0.34,394.0,0.35,9797.0,34,65,0.01
2026-02-08T19:01:28.479862,KXSB-26-SEA,0.68,5427.0,0.7,102.0,68,30,0.02
2026-02-08T19:01:29.482025,KXSB-26-NE,0.34,394.0,0.35,9797.0,34,65,0.01
2026-02-08T19:01:29.482025,KXSB-26-SEA,0.68,5427.0,0.7,102.0,68,30,0.02
2026-02-08T19:01:30.483982,KXSB-26-NE,0.34,248.0,0.35,3225.0,34,65,0.01
2026-02-08T19:01:30.483982,KXSB-26-SEA,0.69,50.0,0.7,1.0,69,30,0.01
2026-02-08T19:01:31.485624,KXSB-26-NE,0.34,248.0,0.35,3225.0,34,65,0.01
2026-02-08T19:01:31.485624,KXSB-26-SEA,0.69,50.0,0.7,1.0,69,30,0.01
2026-02-08T19:01:32.488897,KXSB-26-NE,0.34,248.0,0.35,2296.0,34,65,0.01
2026-02-08T19:01:32.488897,KXSB-26-SEA,0.67,31803.0,0.68,24548.0,67,31,0.01
2026-02-08T19:01:33.491285,KXSB-26-NE,0.34,248.0,0.35,2296.0,34,65,0.01
2026-02-08T19:01:33.491285,KXSB-26-SEA,0.67,31803.0,0.68,24548.0,67,31,0.01
2026-02-08T19:01:34.492915,KXSB-26-NE,0.34,189.0,0.35,8179.0,34,65,0.01
2026-02-08T19:01:34.492915,KXSB-26-SEA,0.66,76200.0,0.68,3156.0,66,32,0.02
2026-02-08T19:01:35.495178,KXSB-26-NE,0.34,259.0,0.35,1705.0,34,65,0.01
2026-02-08T19:01:35.495178,KXSB-26-SEA,0.66,75796.0,0.68,984.0,66,32,0.02
2026-02-08T19:01:36.496250,KXSB-26-NE,0.34,259.0,0.35,1705.0,34,65,0.01
2026-02-08T19:01:36.496250,KXSB-26-SEA,0.66,75796.0,0.68,984.0,66,32,0.02
2026-02-08T19:01:37.497874,KXSB-26-NE,0.34,259.0,0.35,1705.0,34,65,0.01
2026-02-08T19:01:37.497874,KXSB-26-SEA,0.66,75796.0,0.68,984.0,66,32,0.02
2026-02-08T19:01:38.500198,KXSB-26-NE,0.34,51.0,0.35,17387.0,34,65,0.01
2026-02-08T19:01:38.500198,KXSB-26-SEA,0.68,83.0,0.69,126281.0,67,31,0.01
2026-02-08T19:01:39.501116,KXSB-26-NE,0.34,25.0,0.35,9924.0,33,65,0.01
2026-02-08T19:01:39.501116,KXSB-26-SEA,0.68,83.0,0.69,130226.0,67,31,0.01
2026-02-08T19:01:40.503172,KXSB-26-NE,0.35,264.0,0.36,27589.0,33,64,0.01
2026-02-08T19:01:40.503172,KXSB-26-SEA,0.68,82.0,0.69,112137.0,67,31,0.01
2026-02-08T19:01:41.505659,KXSB-26-NE,0.34,50.0,0.36,26909.0,34,64,0.02
2026-02-08T19:01:41.505659,KXSB-26-SEA,0.68,82.0,0.69,135952.0,68,31,0.01
2026-02-08T19:01:42.508060,KXSB-26-NE,0.35,30.0,0.36,22108.0,35,64,0.01
2026-02-08T19:01:42.508060,KXSB-26-SEA,0.68,42.0,0.69,134657.0,68,31,0.01
2026-02-08T19:01:43.509651,KXSB-26-NE,0.35,30.0,0.36,21996.0,35,64,0.01
2026-02-08T19:01:43.509651,KXSB-26-SEA,0.68,42.0,0.69,134657.0,68,31,0.01
2026-02-08T19:01:44.511578,KXSB-26-NE,0.34,75.0,0.36,19953.0,34,64,0.02
2026-02-08T19:01:44.511578,KXSB-26-SEA,0.68,42.0,0.69,133409.0,68,31,0.01
2026-02-08T19:01:45.513669,KXSB-26-NE,0.34,75.0,0.35,99520.0,34,65,0.01
2026-02-08T19:01:45.513669,KXSB-26-SEA,0.68,38.0,0.69,133184.0,68,31,0.01
2026-02-08T19:01:46.516396,KXSB-26-NE,0.34,75.0,0.35,97363.0,34,65,0.01
2026-02-08T19:01:46.516396,KXSB-26-SEA,0.68,38.0,0.69,124896.0,68,31,0.01
2026-02-08T19:01:47.518169,KXSB-26-NE,0.34,75.0,0.35,97363.0,34,65,0.01
2026-02-08T19:01:47.518169,KXSB-26-SEA,0.68,38.0,0.69,124896.0,68,31,0.01
2026-02-08T19:01:48.519605,KXSB-26-NE,0.34,190.0,0.35,89969.0,34,65,0.01
2026-02-08T19:01:48.519605,KXSB-26-SEA,0.68,38.0,0.69,372906.0,68,31,0.01
2026-02-08T19:01:49.521902,KXSB-26-NE,0.34,190.0,0.35,89969.0,34,65,0.01
2026-02-08T19:01:49.521902,KXSB-26-SEA,0.68,38.0,0.69,372906.0,68,31,0.01
2026-02-08T19:01:50.523488,KXSB-26-NE,0.34,190.0,0.35,87496.0,34,65,0.01
2026-02-08T19:01:50.523488,KXSB-26-SEA,0.66,95544.0,0.68,5804.0,66,32,0.02
2026-02-08T19:01:51.525880,KXSB-26-NE,0.34,190.0,0.35,86418.0,34,65,0.01
2026-02-08T19:01:51.525880,KXSB-26-SEA,0.66,95544.0,0.68,5728.0,66,32,0.02
2026-02-08T19:01:52.527749,KXSB-26-NE,0.34,168.0,0.35,82082.0,34,65,0.01
2026-02-08T19:01:52.527749,KXSB-26-SEA,0.66,95544.0,0.67,50.0,66,33,0.01
2026-02-08T19:01:53.530037,KXSB-26-NE,0.34,3168.0,0.35,83230.0,34,65,0.01
2026-02-08T19:01:53.530037,KXSB-26-SEA,0.66,95544.0,0.67,3255.0,66,33,0.01
2026-02-08T19:01:54.531705,KXSB-26-NE,0.34,3077.0,0.35,82425.0,34,65,0.01
2026-02-08T19:01:54.531705,KXSB-26-SEA,0.66,95541.0,0.68,4430.0,66,32,0.02
2026-02-08T19:01:55.533366,KXSB-26-NE,0.34,3077.0,0.35,79900.0,34,65,0.01
2026-02-08T19:01:55.533366,KXSB-26-SEA,0.66,93937.0,0.68,2647.0,66,32,0.02
2026-02-08T19:01:56.535971,KXSB-26-NE,0.34,3077.0,0.35,79900.0,34,65,0.01
2026-02-08T19:01:56.535971,KXSB-26-SEA,0.66,93937.0,0.68,2647.0,66,32,0.02
2026-02-08T19:01:57.538416,KXSB-26-NE,0.34,3049.0,0.35,79062.0,34,65,0.01
2026-02-08T19:01:57.538416,KXSB-26-SEA,0.68,81.0,0.69,261751.0,67,31,0.01
2026-02-08T19:01:58.539350,KXSB-26-NE,0.34,3049.0,0.35,76911.0,34,65,0.01
2026-02-08T19:01:58.539350,KXSB-26-SEA,0.68,81.0,0.69,278702.0,68,31,0.01
2026-02-08T19:01:59.541018,KXSB-26-NE,0.34,3049.0,0.35,75245.0,34,65,0.01
2026-02-08T19:01:59.541018,KXSB-26-SEA,0.68,69.0,0.69,289562.0,68,31,0.01
2026-02-08T19:02:00.542829,KXSB-26-NE,0.34,3149.0,0.35,65213.0,34,65,0.01
2026-02-08T19:02:00.542829,KXSB-26-SEA,0.68,119.0,0.69,324999.0,68,31,0.01
2026-02-08T19:02:01.545171,KXSB-26-NE,0.34,3149.0,0.35,65213.0,34,65,0.01
2026-02-08T19:02:01.545171,KXSB-26-SEA,0.68,119.0,0.69,324999.0,68,31,0.01
2026-02-08T19:02:02.546598,KXSB-26-NE,0.34,3135.0,0.35,64048.0,34,65,0.01
2026-02-08T19:02:02.546598,KXSB-26-SEA,0.66,92213.0,0.68,44169.0,66,32,0.02
2026-02-08T19:02:03.547910,KXSB-26-NE,0.34,3135.0,0.35,58788.0,34,65,0.01
2026-02-08T19:02:03.547910,KXSB-26-SEA,0.66,92213.0,0.68,6036.0,66,32,0.02
2026-02-08T19:02:04.549619,KXSB-26-NE,0.34,3135.0,0.35,58788.0,34,65,0.01
2026-02-08T19:02:04.549619,KXSB-26-SEA,0.66,92213.0,0.68,6036.0,66,32,0.02
2026-02-08T19:02:05.551455,KXSB-26-NE,0.34,2776.0,0.35,56379.0,34,65,0.01
2026-02-08T19:02:05.551455,KXSB-26-SEA,0.66,92190.0,0.68,5289.0,66,32,0.02
2026-02-08T19:02:06.553842,KXSB-26-NE,0.34,2725.0,0.35,55174.0,34,65,0.01
2026-02-08T19:02:06.553842,KXSB-26-SEA,0.66,92190.0,0.68,4935.0,66,31,0.02
2026-02-08T19:02:07.556362,KXSB-26-NE,0.34,2725.0,0.35,53969.0,34,65,0.01
2026-02-08T19:02:07.556362,KXSB-26-SEA,0.66,92190.0,0.68,4825.0,66,31,0.02
2026-02-08T19:02:08.578175,KXSB-26-NE,0.34,2653.0,0.35,51811.0,34,65,0.01
2026-02-08T19:02:08.578175,KXSB-26-SEA,0.66,92190.0,0.67,6602.0,66,32,0.01
2026-02-08T19:02:09.578642,KXSB-26-NE,0.34,2059.0,0.35,356.0,34,65,0.01
2026-02-08T19:02:09.578642,KXSB-26-SEA,0.66,92190.0,0.67,5624.0,66,32,0.01
2026-02-08T19:02:10.580476,KXSB-26-NE,0.34,1746.0,0.36,30965.0,34,64,0.02
2026-02-08T19:02:10.580476,KXSB-26-SEA,0.66,91678.0,0.67,3501.0,66,33,0.01
2026-02-08T19:02:11.582368,KXSB-26-NE,0.34,1746.0,0.36,30965.0,34,64,0.02
2026-02-08T19:02:11.582368,KXSB-26-SEA,0.66,91678.0,0.67,3501.0,66,33,0.01
2026-02-08T19:02:12.583954,KXSB-26-NE,0.35,222.0,0.36,29741.0,35,64,0.01
2026-02-08T19:02:12.583954,KXSB-26-SEA,0.66,90345.0,0.67,6414.0,66,33,0.01
2026-02-08T19:02:13.585842,KXSB-26-NE,0.35,222.0,0.36,29741.0,35,64,0.01
2026-02-08T19:02:13.585842,KXSB-26-SEA,0.66,90345.0,0.67,6414.0,66,33,0.01
2026-02-08T19:02:14.588180,KXSB-26-NE,0.35,223.0,0.36,18215.0,35,64,0.01
2026-02-08T19:02:14.588180,KXSB-26-SEA,0.66,90332.0,0.67,766.0,66,32,0.01
2026-02-08T19:02:15.588990,KXSB-26-NE,0.35,223.0,0.36,18215.0,35,64,0.01
2026-02-08T19:02:15.588990,KXSB-26-SEA,0.66,90332.0,0.67,766.0,66,32,0.01
2026-02-08T19:02:16.590521,KXSB-26-NE,0.35,224.0,0.36,16965.0,35,64,0.01
2026-02-08T19:02:16.590521,KXSB-26-SEA,0.66,89140.0,0.68,4729.0,66,31,0.02
2026-02-08T19:02:17.596007,KXSB-26-NE,0.35,231.0,0.36,6891.0,35,64,0.01
2026-02-08T19:02:17.596007,KXSB-26-SEA,0.66,68599.0,0.68,4130.0,66,31,0.02
2026-02-08T19:02:18.597780,KXSB-26-NE,0.35,231.0,0.36,6891.0,35,64,0.01
2026-02-08T19:02:18.597780,KXSB-26-SEA,0.66,68599.0,0.68,4130.0,66,31,0.02
2026-02-08T19:02:19.599572,KXSB-26-NE,0.36,55.0,0.37,8022.0,36,63,0.01
2026-02-08T19:02:19.599572,KXSB-26-SEA,0.67,1378.0,0.68,2609.0,67,31,0.01
2026-02-08T19:02:20.601505,KXSB-26-NE,0.36,55.0,0.37,8022.0,36,63,0.01
2026-02-08T19:02:20.601505,KXSB-26-SEA,0.67,1378.0,0.68,2609.0,67,31,0.01
2026-02-08T19:02:21.602580,KXSB-26-NE,0.36,55.0,0.37,8022.0,36,63,0.01
2026-02-08T19:02:21.602580,KXSB-26-SEA,0.67,1378.0,0.68,2609.0,67,31,0.01
2026-02-08T19:02:22.604978,KXSB-26-NE,0.36,67.0,0.37,11920.0,36,63,0.01
2026-02-08T19:02:22.604978,KXSB-26-SEA,0.67,621.0,0.68,16877.0,67,31,0.01
2026-02-08T19:02:23.607066,KXSB-26-NE,0.36,377.0,0.37,4832.0,36,63,0.01
2026-02-08T19:02:23.607066,KXSB-26-SEA,0.67,453.0,0.68,20410.0,67,31,0.01
2026-02-08T19:02:24.609422,KXSB-26-NE,0.36,377.0,0.37,4832.0,36,63,0.01
2026-02-08T19:02:24.609422,KXSB-26-SEA,0.67,453.0,0.68,20410.0,67,31,0.01
2026-02-08T19:02:25.611216,KXSB-26-NE,0.36,3.0,0.37,17656.0,36,63,0.01
2026-02-08T19:02:25.611216,KXSB-26-SEA,0.67,453.0,0.68,19917.0,67,31,0.01
2026-02-08T19:02:26.612493,KXSB-26-NE,0.36,3.0,0.37,17656.0,36,63,0.01
2026-02-08T19:02:26.612493,KXSB-26-SEA,0.67,453.0,0.68,19917.0,67,31,0.01
2026-02-08T19:02:27.614231,KXSB-26-NE,0.35,650.0,0.37,14521.0,35,63,0.02
2026-02-08T19:02:27.614231,KXSB-26-SEA,0.66,67810.0,0.68,18212.0,66,31,0.02
2026-02-08T19:02:28.616027,KXSB-26-NE,0.35,650.0,0.37,14521.0,35,63,0.02
2026-02-08T19:02:28.616027,KXSB-26-SEA,0.66,67810.0,0.68,18212.0,66,31,0.02
2026-02-08T19:02:29.618006,KXSB-26-NE,0.35,650.0,0.37,14521.0,35,63,0.02
2026-02-08T19:02:29.618006,KXSB-26-SEA,0.66,67810.0,0.68,18212.0,66,31,0.02
2026-02-08T19:02:30.619868,KXSB-26-NE,0.34,2296.0,0.37,3509.0,34,63,0.03
2026-02-08T19:02:30.619868,KXSB-26-SEA,0.66,67810.0,0.67,6221.0,66,32,0.01
2026-02-08T19:02:31.622334,KXSB-26-NE,0.34,2296.0,0.37,3509.0,34,63,0.03
2026-02-08T19:02:31.622334,KXSB-26-SEA,0.66,67810.0,0.67,6221.0,66,32,0.01
2026-02-08T19:02:32.624046,KXSB-26-NE,0.36,9.0,0.37,7526.0,35,63,0.01
2026-02-08T19:02:32.624046,KXSB-26-SEA,0.66,68353.0,0.67,8832.0,66,32,0.01
2026-02-08T19:02:33.625842,KXSB-26-NE,0.36,9.0,0.37,7526.0,35,63,0.01
2026-02-08T19:02:33.625842,KXSB-26-SEA,0.66,68353.0,0.67,8832.0,66,32,0.01
2026-02-08T19:02:34.627996,KXSB-26-NE,0.34,1711.0,0.36,97.0,34,64,0.02
2026-02-08T19:02:34.627996,KXSB-26-SEA,0.66,67989.0,0.68,19309.0,66,31,0.02
2026-02-08T19:02:35.629022,KXSB-26-NE,0.35,20.0,0.37,1084.0,35,63,0.02
2026-02-08T19:02:35.629022,KXSB-26-SEA,0.66,61989.0,0.67,7432.0,66,32,0.01
2026-02-08T19:02:36.630837,KXSB-26-NE,0.35,20.0,0.38,3752.0,35,62,0.03
2026-02-08T19:02:36.630837,KXSB-26-SEA,0.66,61989.0,0.67,7432.0,66,32,0.01
2026-02-08T19:02:37.632656,KXSB-26-NE,0.35,12.0,0.37,5654.0,35,63,0.02
2026-02-08T19:02:37.632656,KXSB-26-SEA,0.66,61989.0,0.67,6777.0,66,32,0.01
2026-02-08T19:02:38.634867,KXSB-26-NE,0.34,2799.0,0.36,6865.0,34,64,0.02
2026-02-08T19:02:38.634867,KXSB-26-SEA,0.66,61989.0,0.67,4347.0,66,32,0.01
2026-02-08T19:02:39.636374,KXSB-26-NE,0.34,2799.0,0.36,6865.0,34,64,0.02
2026-02-08T19:02:39.636374,KXSB-26-SEA,0.66,61989.0,0.67,4347.0,66,32,0.01
2026-02-08T19:02:40.638316,KXSB-26-NE,0.35,200.0,0.36,8262.0,35,64,0.01
2026-02-08T19:02:40.638316,KXSB-26-SEA,0.66,60421.0,0.68,19318.0,66,31,0.02
2026-02-08T19:02:41.640204,KXSB-26-NE,0.35,200.0,0.36,8262.0,35,64,0.01
2026-02-08T19:02:41.640204,KXSB-26-SEA,0.66,60421.0,0.68,19318.0,66,31,0.02
2026-02-08T19:02:42.642638,KXSB-26-NE,0.35,1200.0,0.36,2009.0,35,64,0.01
2026-02-08T19:02:42.642638,KXSB-26-SEA,0.66,60421.0,0.68,15078.0,66,31,0.02
2026-02-08T19:02:43.644929,KXSB-26-NE,0.35,1200.0,0.36,2009.0,35,64,0.01
2026-02-08T19:02:43.644929,KXSB-26-SEA,0.66,60421.0,0.68,15078.0,66,31,0.02
2026-02-08T19:02:44.648173,KXSB-26-NE,0.36,6.0,0.37,17524.0,36,63,0.01
2026-02-08T19:02:44.648173,KXSB-26-SEA,0.66,60421.0,0.67,20325.0,66,32,0.01
2026-02-08T19:02:45.650002,KXSB-26-NE,0.36,6.0,0.37,17524.0,36,63,0.01
2026-02-08T19:02:45.650002,KXSB-26-SEA,0.66,60421.0,0.67,20325.0,66,32,0.01
